imdb_id,title,release_date,original_language,genres,runtime,vote_average,overview,primaryName,primaryProfession
tt0100924,Where the Heart Is,1990-02-23,en,"['Comedy', 'Drama']",107,6.0,A wealthy businessman shows his young adult kids how tough life can be.,Dabney Coleman,"actor,miscellaneous,producer"
tt0100924,Where the Heart Is,1990-02-23,en,"['Comedy', 'Drama']",107,6.0,A wealthy businessman shows his young adult kids how tough life can be.,Uma Thurman,"actress,producer,writer"
tt0110091,I Like It Like That,1994-10-14,en,"['Comedy', 'Drama', 'Romance']",104,7.0,"Lisette and husband Chino face marital difficulties. She is fed up with the kids, while he has job troubles. His mother Rosaria hates Lisette and the neighborhood tramp has designs on Chino. Things get even worse when Chino goes to jail and Lisette gets a good job uptown. Can this marriage be saved?",Luna Lauren Velez,"actress,producer,archive_footage"
tt0110091,I Like It Like That,1994-10-14,en,"['Comedy', 'Drama', 'Romance']",104,7.0,"Lisette and husband Chino face marital difficulties. She is fed up with the kids, while he has job troubles. His mother Rosaria hates Lisette and the neighborhood tramp has designs on Chino. Things get even worse when Chino goes to jail and Lisette gets a good job uptown. Can this marriage be saved?",Jon Seda,"actor,writer,archive_footage"
tt0092626,Beauty and the Beast,1987-04-01,en,"['Family', 'Romance', 'Music']",94,6.3,"To save her father, a girl who always puts others before herself promises to live her life in a lavish castle with a strange beast.",John Savage,"actor,producer,composer"
tt0092626,Beauty and the Beast,1987-04-01,en,"['Family', 'Romance', 'Music']",94,6.3,"To save her father, a girl who always puts others before herself promises to live her life in a lavish castle with a strange beast.",John Savage,"actor,producer,composer"
tt0105646,Truckers,1992-05-01,en,"['Adventure', 'Animation', 'Family', 'Comedy']",110,6.1,"Truckers, the first of Terry Pratchett's novels to be adapted for TV brings to life the story of the Nomes. 15000 years ago the Nomes crashed to Earth in a scout ship from the starship Swan. Generations of them have come and gone with the passing years and the changing countryside. Suddenly faced with extinction, the ten surviving Nomes, guided by their reluctant leader Masklin, must face many exciting adventures during their search for a new home and hiding place in the big, bad world of the humans.",Joe McGann,actor
tt0105646,Truckers,1992-05-01,en,"['Adventure', 'Animation', 'Family', 'Comedy']",110,6.1,"Truckers, the first of Terry Pratchett's novels to be adapted for TV brings to life the story of the Nomes. 15000 years ago the Nomes crashed to Earth in a scout ship from the starship Swan. Generations of them have come and gone with the passing years and the changing countryside. Suddenly faced with extinction, the ten surviving Nomes, guided by their reluctant leader Masklin, must face many exciting adventures during their search for a new home and hiding place in the big, bad world of the humans.",Edward Kelsey,"actor,archive_footage,archive_sound"
tt0095050,Dominick and Eugene,1988-03-18,en,['Drama'],111,6.8,"Dominick and Eugene are twins, but Dominick is a little bit slow due do an accident in his youth. They live together, with Dominick working as garbage man to put Eugene through medical school. Their relationship becomes strained when Eugene must decide between his devotion to his brother, or his need to go away to complete his training. Things are also not helped by Dominick's co-worker, or Eugene's budding romance.",Tom Hulce,"actor,producer,sound_department"
tt0095050,Dominick and Eugene,1988-03-18,en,['Drama'],111,6.8,"Dominick and Eugene are twins, but Dominick is a little bit slow due do an accident in his youth. They live together, with Dominick working as garbage man to put Eugene through medical school. Their relationship becomes strained when Eugene must decide between his devotion to his brother, or his need to go away to complete his training. Things are also not helped by Dominick's co-worker, or Eugene's budding romance.",Ray Liotta,"actor,producer,soundtrack"
tt0096376,A Very Brady Christmas,1988-12-18,en,"['Drama', 'Family', 'TV Movie', 'Comedy']",100,6.049,"Almost 20 years after the start of the original ""Brady Bunch"" the kids are grown up and have kids of their own. Everyone is having a wonderful time back at the family house for Christmas, until Mike learns of a structural problem in one of the buildings he designed. As he is inspecting the problem, the building collapses, trapping him inside. As the whole family waits by the pile of rubble, they fear the worst. Will Dad be all right?",Florence Henderson,"actress,producer,writer"
tt0096376,A Very Brady Christmas,1988-12-18,en,"['Drama', 'Family', 'TV Movie', 'Comedy']",100,6.049,"Almost 20 years after the start of the original ""Brady Bunch"" the kids are grown up and have kids of their own. Everyone is having a wonderful time back at the family house for Christmas, until Mike learns of a structural problem in one of the buildings he designed. As he is inspecting the problem, the building collapses, trapping him inside. As the whole family waits by the pile of rubble, they fear the worst. Will Dad be all right?",Robert Reed,"actor,director,soundtrack"
tt0083824,Quarter to Two Before Jesus Christ,1982-10-06,fr,['Comedy'],82,6.197,"In antique Rome, a simple pepboy for chars becomes involved in a coup against Cesar.  Rahatlocum is a North African Roman colony where Julius Caesar came to spend an expensive holiday. The revolt rumbles among the small people who find a leader in the person of Ben-Hur Marcel.",Coluche,"actor,miscellaneous,writer"
tt0083824,Quarter to Two Before Jesus Christ,1982-10-06,fr,['Comedy'],82,6.197,"In antique Rome, a simple pepboy for chars becomes involved in a coup against Cesar.  Rahatlocum is a North African Roman colony where Julius Caesar came to spend an expensive holiday. The revolt rumbles among the small people who find a leader in the person of Ben-Hur Marcel.",Coluche,"actor,miscellaneous,writer"
tt0104922,Motorama,1991-09-10,en,"['Comedy', 'Adventure']",90,6.6,"A ten year old boy gets tired of life with abusive parents and cashes in his piggy bank and steals a Mustang. He rides off into a surreal America playing ""Motorama,"" a game sponsored by Chimera Gas Company. He has various encounters with different people, and eventually reaches the Chimera Gas Company where he finds they are not playing by the rules of the game.",Jordan Christopher Michael,"actor,director,editor"
tt0104922,Motorama,1991-09-10,en,"['Comedy', 'Adventure']",90,6.6,"A ten year old boy gets tired of life with abusive parents and cashes in his piggy bank and steals a Mustang. He rides off into a surreal America playing ""Motorama,"" a game sponsored by Chimera Gas Company. He has various encounters with different people, and eventually reaches the Chimera Gas Company where he finds they are not playing by the rules of the game.",Martha Quinn,"actress,archive_footage"
tt0082508,Heartland,1979-09-22,en,"['Drama', 'Romance', 'Western']",96,6.3,"Widowed Elinor Randall and her young daughter Jerrine arrive in a barren stretch of Wyoming in 1910 after Elinor's application for work as a housekeeper is accepted by Clyde Stewart, a rancher. The work is back-breaking and the isolation is brutal, particularly as winter arrives. Elinor begins to think about homesteading her own property near Stewart's ranch, but Stewart tries to dissuade her with explanations about the killing conditions and poor rewards, especially for a woman with no man to help her ranch. Although their temperaments are different and little affection exists, Elinor and Stewart agree to marry and combine homesteads. What lies ahead is the severest test of all.",Rip Torn,"actor,director,producer"
tt0082508,Heartland,1979-09-22,en,"['Drama', 'Romance', 'Western']",96,6.3,"Widowed Elinor Randall and her young daughter Jerrine arrive in a barren stretch of Wyoming in 1910 after Elinor's application for work as a housekeeper is accepted by Clyde Stewart, a rancher. The work is back-breaking and the isolation is brutal, particularly as winter arrives. Elinor begins to think about homesteading her own property near Stewart's ranch, but Stewart tries to dissuade her with explanations about the killing conditions and poor rewards, especially for a woman with no man to help her ranch. Although their temperaments are different and little affection exists, Elinor and Stewart agree to marry and combine homesteads. What lies ahead is the severest test of all.",Conchata Ferrell,"actress,soundtrack,archive_footage"
tt0100119,Masters of Menace,1990-09-06,en,['Comedy'],97,6.1,"The Masters of Menace are actually a motorcycle gang. When one of their own dies while performing a dangerous bike stunt, they decide to cross the country to go bury him. With the coffin in the back of the pick-up truck and the tight-butt lawyer in the front, their craving for beer combined with lack of manners will disturb quite a few people wherever they go, including the police.",David Rasche,"actor,soundtrack,archive_footage"
tt0100119,Masters of Menace,1990-09-06,en,['Comedy'],97,6.1,"The Masters of Menace are actually a motorcycle gang. When one of their own dies while performing a dangerous bike stunt, they decide to cross the country to go bury him. With the coffin in the back of the pick-up truck and the tight-butt lawyer in the front, their craving for beer combined with lack of manners will disturb quite a few people wherever they go, including the police.",Catherine Bach,"actress,soundtrack,archive_footage"
tt0084438,Oliver Twist,1983-12-17,en,"['Crime', 'Drama']",103,6.8,The classic Dickens tale of an orphan boy who escapes the horrors of the orphanage only to be taken in by a band of thieves and pickpockets.,George C. Scott,"actor,director,producer"
tt0084438,Oliver Twist,1983-12-17,en,"['Crime', 'Drama']",103,6.8,The classic Dickens tale of an orphan boy who escapes the horrors of the orphanage only to be taken in by a band of thieves and pickpockets.,Tim Curry,"actor,producer,soundtrack"
tt0092772,Comrades,1987-08-23,en,"['Drama', 'History']",183,7.2,"The story of ""The Tolpuddle Martyrs"". A group of 19th century English farm labourers who formed one of the first trade unions and started a campaign to receive fair wages.",Robin Soans,"actor,writer,archive_footage"
