imdb_id,production_countries,genres,budget,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,production_companies_name,actor,director,poster_url
tt0088322,"['MX', 'US']",['Drama'],0,en,Under the Volcano,"Against a background of war breaking out in Europe and the Mexican fiesta Day of Death, we are taken through one day in the life of Geoffrey Firmin, a British consul living in alcoholic disrepair and obscurity in a small southern Mexican town in 1939. The consul's self-destructive behaviour, perhaps a metaphor for a menaced civilization, is a source of perplexity and sadness to his nomadic, idealistic half-brother, Hugh, and his ex-wife, Yvonne, who has returned with hopes of healing Geoffrey and their broken marriage.",5.52,/414VrLFf8gffMUNTGm0zlg2UuHh.jpg,1984-06-12,0,112,"['es', 'en']",Released,Under the Volcano,6.729,70,"['Conacite Uno', 'Ithaca', 'Universal Pictures']","Albert Finney, Jacqueline Bisset",John Huston,https://image.tmdb.org/t/p/original/414VrLFf8gffMUNTGm0zlg2UuHh.jpg
tt0092225,['US'],"['Crime', 'Drama', 'Action']",6500000,en,Wisdom,"Unable to find work after a past felony, graduate John Wisdom and his girlfriend embark on a cross-country bank-robbing spree in order to aid American farmers.",2.962,/jJiKZG7vauFCeax5Aj5fahrcKUO.jpg,1986-12-31,5715174,109,['en'],Released,Wisdom,6.0,39,['Gladden Entertainment'],"Emilio Estevez, Demi Moore",Emilio Estevez,https://image.tmdb.org/t/p/original/jJiKZG7vauFCeax5Aj5fahrcKUO.jpg
tt0103036,['US'],['Drama'],0,en,Talent for the Game,Major League Baseball scout must find promising young player to save his job and his team.,2.955,/eiF9tLx5Q5GN967hRI6wPkFTnUF.jpg,1991-04-26,0,91,['en'],Released,Talent for the Game,6.0,2,['Paramount'],"Edward James Olmos, Lorraine Bracco",Robert M. Young,https://image.tmdb.org/t/p/original/eiF9tLx5Q5GN967hRI6wPkFTnUF.jpg
tt0088960,['US'],"['Comedy', 'Romance', 'Science Fiction']",0,en,Creator,"With the help of student assistant Boris and stolen university equipment, Dr. Harry Wolper plans to clone his dead wife. But then he meets Meli, an egg donor for his experiment, and they fall in love. Faced with choosing between his deceased wife and Meli, Dr. Wolper sees his situation in a new light when Boris' own new love, Barbara, falls into a coma. Meanwhile, another professor tries shutting down the cloning project.",4.1,/53zIIzpBGwcvxZtGibMavnawMYM.jpg,1985-09-20,0,107,['en'],Released,Creator,6.263,40,[],"Peter O'Toole, Mariel Hemingway",Ivan Passer,https://image.tmdb.org/t/p/original/53zIIzpBGwcvxZtGibMavnawMYM.jpg
tt0082114,"['US', 'FR']","['War', 'Drama', 'TV Movie']",0,en,The Bunker,Dramatization depicting the events surrounding Adolf Hitler's last weeks in and around his underground bunker in Berlin before and during the battle for the city.,6.056,/xhIe9F81CrksB6E4SggAjqoUoLA.jpg,1981-04-15,0,150,['en'],Released,The Bunker,6.22,41,"['Antenne 2', 'SFP', 'Time-Life Television Productions']","Anthony Hopkins, Richard Jordan",George Schaefer,https://image.tmdb.org/t/p/original/xhIe9F81CrksB6E4SggAjqoUoLA.jpg
tt0083161,"['FR', 'IT']",['Comedy'],0,fr,Tais-toi quand tu parles,"Giacomo has an idol: James Bond. When he dreams, he dreams of himself, his fabulous adventures, especially in Tunisia, and a beautiful wife, Belle. In reality he is unemployed, overwhelmed by an obsessive mother who continually called to see if he wore his woolen tank top and is treated by a doctor who thinks he is Einstein. Finally Giacomo is followed by bizarre characters, kidnapped and taken to Tunisia to live a wonderful adventure of her dreams, from the dangers of any kind ... and he met Beatrice",1.212,/4pU1Sf41xutP0BLb2N92H0EtqH2.jpg,1981-09-02,0,89,"['fr', 'it']",Released,Shut Up When You Speak!,6.2,8,['Gaumont'],"Aldo Maccione, Aldo Maccione",Philippe Clair,https://image.tmdb.org/t/p/original/4pU1Sf41xutP0BLb2N92H0EtqH2.jpg
tt0114084,"['GB', 'US']",['Drama'],0,en,Panther,Panther is a semi-historic film about the origins of The Black Panther Party for Self-Defense. The movie spans about 3 years (1966-68) of the Black Panther's history in Oakland. Panther also uses historical footage (B/W) to emphasize some points.,3.148,/gxGOkt6WBhSIdZiQqyVEccRURVv.jpg,1995-05-03,6834525,124,['en'],Released,Panther,6.2,32,"['PolyGram Filmed Entertainment', 'Working Title Films', 'Tribeca Productions', 'MVP Films']","Kadeem Hardison, Bokeem Woodbine",Mario Van Peebles,https://image.tmdb.org/t/p/original/gxGOkt6WBhSIdZiQqyVEccRURVv.jpg
tt0110843,['US'],"['Comedy', 'Science Fiction', 'Mystery']",0,en,Plan 10 from Outer Space,"A woman accidentally discovers the Plaque of Kolob which leads her to discover an insidous alien plot for world domination documented by a disreputable early Mormon prophet.  'Plan 10 from Outer Space' is an eccentric comedy involving a bizarre relationship between Mormons, bees and extra terrestrials. Shot on an obviously miniscule budget with a largely unknown cast, save for b-grade queen Karen Black, this is the perfect example of an inventive and original script outshining technical shortcomings.",1.137,/eWVd3Oz4AlDaa7nnHbb8XFDoY4l.jpg,1995-02-23,0,80,['en'],Released,Plan 10 from Outer Space,6.357,7,[],"Stefene Russell, Karen Black",Trent Harris,https://image.tmdb.org/t/p/original/eWVd3Oz4AlDaa7nnHbb8XFDoY4l.jpg
tt0109454,['FR'],['Drama'],0,fr,Le Colonel Chabert,"Colonel Chabert has been severely wounded in the French-Russian Napoleonic war to the point that the medical examiner has signed his death certificate. When he regains his health and memory, he goes back to Paris, where his ""widow"", Anne has married the Count Ferraud and is financing his rise to power using Chabert's money. Chabert hires a lawyer to help him get back his money and his honor.",3.271,/duOTjp26TrGoGo2JsvZWYiqGLwX.jpg,1994-09-21,0,110,['fr'],Released,Colonel Chabert,6.2,57,[],"Gérard Depardieu, Fanny Ardant",Yves Angelo,https://image.tmdb.org/t/p/original/duOTjp26TrGoGo2JsvZWYiqGLwX.jpg
tt0111470,['US'],"['Comedy', 'Family', 'Fantasy']",0,en,Trading Mom,"The Martin kids learn of a magic spell that will take them to the 'mommy market' so they can get a more user friendly model. After giving a few other moms a try, they want their own back. But that is not so easy.",5.783,/coR9bSS5xHts2fBLEou1X7XTkXi.jpg,1994-03-04,319123,82,"['en', 'es']",Released,Trading Mom,6.1,44,"['Overseas FilmGroup', 'First Look International', 'Mommy Market Productions']","Sissy Spacek, Sissy Spacek",Tia Brelis,https://image.tmdb.org/t/p/original/coR9bSS5xHts2fBLEou1X7XTkXi.jpg
tt0107630,['US'],"['Drama', 'Romance']",17500000,en,My Life,"It seems that Bob Jones has everything a man could want, namely a fulfilling job and a beautiful, pregnant wife, Gail. But Bob's life is turned upside-down when he is diagnosed with cancer and given four months to live -- not even enough time to see his first child's birth. To cleanse himself of demons in his remaining days, Bob makes a video diary, hoping to pass along some wisdom to his future child. Along the way, he discovers a lot about himself.",7.305,/eF8wNMMqY3kukUTTAVXLLx94UhB.jpg,1993-11-12,27484464,114,['en'],Released,My Life,6.688,184,"['Zucker Brothers Productions', 'Capella Films', 'Columbia Pictures']","Michael Keaton, Nicole Kidman",Bruce Joel Rubin,https://image.tmdb.org/t/p/original/eF8wNMMqY3kukUTTAVXLLx94UhB.jpg
tt0075612,['US'],"['Drama', 'Mystery']",1500000,en,3 Women,"Two co-workers, one a vain woman and the other an awkward teenager, share an increasingly bizarre relationship after becoming roommates.",5.871,/uL5Yg8MEgHGXymTaJBYXn9g0xsH.jpg,1977-04-10,0,124,['en'],Released,3 Women,7.326,231,"[""Lion's Gate Films"", '20th Century Fox']","Shelley Duvall, Sissy Spacek",Robert Altman,https://image.tmdb.org/t/p/original/uL5Yg8MEgHGXymTaJBYXn9g0xsH.jpg
tt0103616,['FR'],['Drama'],0,fr,L'Accompagnatrice,"In Nazi-occupied Paris, a young accompanist named Sophie Vasseur gets a job with famed singer Irene Brice. As Irene's husband Charles, a businessman collaborating with the Nazis, wrestles with his conscience, Sophie becomes obsessed with Irene, taking on the role of maid as well as accompanist, living life vicariously through Irene's triumphs and affairs.",1.133,/oLGZAfNB90S5z5tCV1JAYFMNGT0.jpg,1992-11-11,0,102,['fr'],Released,The Accompanist,6.4,7,"['Canal+', 'France 3 Cinéma']","Richard Bohringer, Elena Safonova",Claude Miller,https://image.tmdb.org/t/p/original/oLGZAfNB90S5z5tCV1JAYFMNGT0.jpg
tt0105107,['US'],['Drama'],5000000,en,Passion Fish,"After an accident leaves her a paraplegic, a former soap opera star struggles to recover both emotionally and mentally, until she meets her newest nurse, who has struggles of her own.",3.987,/u7bjJ30DDsYKeq5bze12mY9TVrc.jpg,1992-12-11,4814619,135,['en'],Released,Passion Fish,6.809,34,['Atchafalaya'],"Mary McDonnell, Alfre Woodard",John Sayles,https://image.tmdb.org/t/p/original/u7bjJ30DDsYKeq5bze12mY9TVrc.jpg
tt0105150,"['IE', 'GB', 'US']","['Drama', 'Romance']",0,en,The Playboys,"A young woman, Tara Maguire (Robin Wright) scandalizes her provincial Irish village in the 1950s by having a baby out of a wedlock, and refusing to name the father. She has a rare beauty and every man in town desires her, especially Sergeant Hegarty (Albert Finney). The arrival of a dramatic troupe stirs things up even more, especially when she falls in love with one f the ""Playboys"", Tom Casey (Aidan Quinn).",2.5,/n3Bk1DArX9vGt1jqLnDSx09Ig98.jpg,1992-04-22,0,117,['en'],Released,The Playboys,6.164,14,"['Samuel Goldwyn Company', 'Green Umbrella Ltd.']","Albert Finney, Aidan Quinn",Gillies MacKinnon,https://image.tmdb.org/t/p/original/n3Bk1DArX9vGt1jqLnDSx09Ig98.jpg
tt0102141,['FR'],['Drama'],0,fr,Jacquot de Nantes,"Jacquot Demy is a little boy at the end of the thirties. His father owns a garage and his mother is a hairdresser. The whole family lives happily and likes to sing and to go to the movies. Jacquot is fascinated by every kind of show (theatre, cinema, puppets). He buys a camera to shoot his first amateur film... An evocation of French cineast Jacques Demy's childhood and vocation for the cinema and the musicals.",2.197,/dJsZot5ADstj2zKFAFabvEmNzxd.jpg,1991-05-15,149200,118,"['de', 'fr']",Released,Jacquot,7.5,39,"['Canal+', 'Ciné-Tamaris', 'La Sept Cinéma', 'Sofiarp', 'CNC']","Philippe Maron, Edouard Joubeaud",Agnès Varda,https://image.tmdb.org/t/p/original/dJsZot5ADstj2zKFAFabvEmNzxd.jpg
tt0102456,"['GB', 'US']","['Drama', 'Romance']",8000000,en,Mississippi Masala,"Years after her Indian family was forced to flee their home in Uganda, twentysomething Mina finds herself helping to run a motel in the faraway land of Mississippi. It's there that a passionate romance with the charming Black carpet cleaner Demetrius challenges the prejudices of their conservative families and exposes the rifts between the region's Indian and African American communities.",5.415,/8MQmj7Zzxsic85mJOwKbdkwEjpE.jpg,1991-09-18,7310000,118,"['en', 'gu', 'sw']",Released,Mississippi Masala,6.42,69,"['Channel Four Films', 'Cinecom Pictures', 'Mirabai Films']","Denzel Washington, Sarita Choudhury",Mira Nair,https://image.tmdb.org/t/p/original/8MQmj7Zzxsic85mJOwKbdkwEjpE.jpg
tt0102817,['US'],"['Adventure', 'Drama', 'Comedy']",0,en,Rubin & Ed,"Reclusive Rubin Farr teams up with vocal but unsuccessful multi-level salesman Ed Tuttle on a quest to bury Rubin's dead cat in the ""perfect spot."" Their trip takes them across Utah's desert where they have run-ins with Ed's ex-wife Rula and an elusive Andy Warhol critic.",1.061,/tky5hpVgeOuA9cel0sDSZkFdqYP.jpg,1992-05-15,0,82,['en'],Released,Rubin & Ed,6.6,19,['Working Title Films'],"Crispin Glover, Howard Hesseman",Trent Harris,https://image.tmdb.org/t/p/original/tky5hpVgeOuA9cel0sDSZkFdqYP.jpg
tt0102864,['US'],['Comedy'],0,en,The Search for Signs of Intelligent Life in the Universe,"The filmed version of the one-woman stage show written by Jane Wagner and starring Lily Tomlin, which won the Drama Desk Award for Unique Theatrical Experience. The film stays true to the original stage performance. For her efforts on film and stage, Tomlin received a Tony Award, and Funniest Actress in a Motion Picture in the American Comedy Awards.",0.6,/6ylOY1DD9b8qe9P7N7FVKv5HlSv.jpg,1991-09-27,0,120,['en'],Released,The Search for Signs of Intelligent Life in the Universe,8.8,4,[],"Lily Tomlin, Lily Tomlin",John Bailey,https://image.tmdb.org/t/p/original/6ylOY1DD9b8qe9P7N7FVKv5HlSv.jpg
tt0103110,['FR'],"['Drama', 'History', 'Music', 'Romance']",0,fr,Tous les matins du monde,"It's late 17th century. The viola da gamba player Monsieur de Sainte Colombe comes home to find that his wife died while he was away. In his grief he builds a small house in his garden into which he moves to dedicate his life to music and his two young daughters Madeleine and Toinette, avoiding the outside world. Rumor about him and his music is widespread, and even reaches to the court of Louis XIV, who wants him at his court in Lully's orchestra, but Monsieur de Sainte Colombe refuses. One day a young man, Marin Marais, comes to see him with a request, he wants to be taught how to play the violin.",7.363,/mTXJgweEbR3LVMQPqNLtycxsbOJ.jpg,1991-12-18,0,115,['fr'],Released,All the Mornings of the World,7.065,138,"['FR3 Films Production', 'DD Productions', 'Film Par Film', 'Divali Films', ""Societé d'Exploitation et de Distribution de Films (SEDIF)""]","Gérard Depardieu, Jean-Pierre Marielle",Alain Corneau,https://image.tmdb.org/t/p/original/mTXJgweEbR3LVMQPqNLtycxsbOJ.jpg
tt0100168,['US'],"['Drama', 'Romance', 'Music', 'Comedy']",10000000,en,Mo' Better Blues,"Talented but self-centered trumpeter Bleek Gilliam is obsessed with his music and indecisiveness about his girlfriends Indigo and Clarke. But when he is forced to come to the aid of his manager and childhood friend, Bleek finds his world more fragile than he ever imagined.",10.407,/223W6PWAiYb3BX2rbFvzjbDDIvz.jpg,1990-08-03,16153593,129,['en'],Released,Mo' Better Blues,6.518,196,"['40 Acres and a Mule Filmworks', 'Universal Pictures']","Denzel Washington, Spike Lee",Spike Lee,https://image.tmdb.org/t/p/original/223W6PWAiYb3BX2rbFvzjbDDIvz.jpg
tt0111359,['US'],"['Adventure', 'Family', 'Western']",32000000,en,Tall Tale,"A young boy draws on the inspiration of legendary western characters to find the strength to fight an evil land baron in the old west who wants to steal his family's farm and destroy their idyllic community. When Daniel Hackett sees his father Jonas gravely wounded by the villainous Stiles, his first urge is for his family to flee the danger, and give up their life on a farm which Daniel has come to despise anyway. Going alone to a lake to try to decide what to do, he falls asleep on a boat and wakes to find himself in the wild west, in the company of such ""tall tale"" legends as Pecos Bill, Paul Bunyan, John Henry and Calamity Jane. Together, they battle the same villains Daniel is facing in his ""real"" world, ending with a heroic confrontation in which the boy stands up to Stiles and his henchmen, and rallies his neighbors to fight back against land grabbers who want to destroy their town.",6.34,/di43EvahPBbdTgZrBxx8yZjvFu8.jpg,1995-03-24,0,98,['en'],Released,Tall Tale,6.27,63,"['Caravan Pictures', 'Walt Disney Pictures']","Patrick Swayze, Oliver Platt",Jeremiah S. Chechik,https://image.tmdb.org/t/p/original/di43EvahPBbdTgZrBxx8yZjvFu8.jpg
tt0091106,['US'],['Drama'],0,en,The George McKenna Story,"Washington plays a school principal in a tough inner city Los Angeles high school out to rid it of drugs, gangs, low moral of teachers, and restore educational values.",2.947,/ov9t8DVsI8ydS4502MZ45KiRENH.jpg,1988-08-01,0,100,['en'],Released,The George McKenna Story,6.1,22,['Landsburg Company'],"Denzel Washington, Lynn Whitfield",Eric Laneuville,https://image.tmdb.org/t/p/original/ov9t8DVsI8ydS4502MZ45KiRENH.jpg
tt0105032,"['FR', 'IT']",['Drama'],0,fr,Les Nuits fauves,"Jean is young, gay, and promiscuous. Only after he meets one or two women, including Laura, does he come to realize his bisexuality. Jean has to overcome a personal crisis and a tough choice between Laura and his male lover Samy.",4.109,/5Onj1lmo28QklT5iiEdYlKygO7h.jpg,1992-08-19,0,126,"['fr', 'es']",Released,Savage Nights,6.636,55,"['La Sept Cinéma', 'Société Nouvelle de Cinématographie', 'Banfilm']","Cyril Collard, Romane Bohringer",Cyril Collard,https://image.tmdb.org/t/p/original/5Onj1lmo28QklT5iiEdYlKygO7h.jpg
